bridegroom	bra:Idɡru:m	
bridesmaid	'bra:IdzmEId	
bridge	brIdZ	
bridle	'bra:Id@l	
brief	bri:f	
briefcase	'bri:fkEIs	
bright	bra:It	
brilliant	'brIlj@nt	
brim	brIm	
brine	bra:In	
bring	brIN	
brink	brINk	
brisk	brIsk	
bristle	'brIs@l	
brittle	'brIt@l	
broach	br@UtS	
broad	bro:d	
broad-minded	bro:d-'ma:Ind@d	
broadcast	'bro:dka:st	
broccoli	'brOk@li:	
brochure	'br@US@	
broke	br@Uk	
broken	'br@Uk@n	
broker	'br@Uk@	
brolga	brOlɡ@	
brolly	'brOli:	
bronchitis	brON'ka:It@s	
bronze	brOnz	
brooch	br@UtS	
brood	bru:d	
broom	bru:m	
bros	'braD@z	
broth	brOT	
brothel	'brOT@l	
brother	'braD@	
brother-in-law	'braD@r-In-lo:	
brought	bro:t	
brow	bra:U	
browbeat	'bra:Ubi:t	
brown	bra:Un	
browse	bra:Uz	
bruise	bru:z	
brumby	'brambi:	
brunch	brantS	
brunette	bru:'nEt	
brunt	brant	
brush	braS	
brusselssprout	bras@lz'spra:Ut	
brutal	'bru:t@l	
brute	bru:t	
bubble	'bab@l	
bubbler	'babl@	
buck	bak	
bucket	'bak@t	
buckle	'bak@l	
bucktooth	bak'tu:T	
bud	bad	
buddhism	'bUdIz@m	
buddy	'badi:	
budge	badZ	
budgerigar	badZ@ri:ɡa:	
budget	'badZ@t	
budgie	'badZi:	
buff	baf	
buffer	'baf@	
buffet	'bafEI	
buffoon	b@'fu:n	
bug	baɡ	
bugbear	baɡbE@	
bugger	baɡ@	
bugle	bju:ɡ@l	
build	bIld	
building	bIldIN	
buildingsociety	'bIldINs@sa:I@ti:	
built-uparea	bIlt-ap'E@ri:@	
bulb	balb	
bulge	baldZ	
bulk	balk	
bull	bUl	
bullbar	'bUlba:	
bulldozer	'bUld@Uz@	
bullet	'bUl@t	
bulletin	'bUl@t@n	
bullion	'bUlj@n	
bullock	'bUl@k	
bullseye	'bUlza:I	
bullshit	'bUlSIt	
bully	'bUli:	
bum	bam	
bumble	'bamb@l	
bump	bamp	
bumper	'bamp@	
bun	ban	
bunch	bantS	
bundle	'band@l	
bundy	'bandi:	
bung	baN	
bungalow	baNɡ@l@U	
bungle	baNɡ@l	
bunion	'banj@n	
bunk	baNk	
bunker	'baNk@	
bunny	'bani:	
bunyip	'banj@p	
buoy	bo:I	
buoyant	'bo:I@nt	
burble	'b@:b@l	
burden	'b@:d@n	
bureau	'bju:r@U	
bureaucracy	bju:'rOkr@si:	
bureaucrat	'bju:r@krAt	
burglar	b@:ɡl@	
burial	'bEri:@l	
burl	b@:l	
burly	'b@:li:	
burn	b@:n	
burnish	'b@:nIS	
burp	b@:p	
burr	b@:	
burrow	'bar@U	
bursar	'b@:s@	
bursary	'b@:s@ri:	
burst	b@:st	
bury	'bEri:	
bus	bas	
bush	bUS	
bushband	'bUSbAnd	
bushed	bUSt	
bushfire	'bUSfa:I@	
bushie	'bUSi:	
bushman	'bUSm@n	
bushranger	'bUSrEIndZ@	
bushwalk	'bUSwo:k	
bushwhacker	'bUSwAk@	
business	'bIzn@s	
businesslike	'bIzn@sla:Ik	
busker	'bask@	
bust	bast	
bustard	'bast@d	
bustle	'bas@l	
busy	'bIzi:	
busybody	'bIzi:bOdi:	
but	bat	
butane	'bju:tEIn	
butch	bUtS	
butcher	'bUtS@	
butcherbird	'bUtS@b@:d	
butt	bat	
butter	'bat@	
butterflystroke	'bat@fla:Istr@Uk	
buttocks	'bat@ks	
button	bat@n	
buttress	'batr@s	
buy	ba:I	
buzz	baz	
by	ba:I	
by-election	'ba:I-@lEkS@n	
by-law	'ba:I-lo:	
by-product	'ba:I-prOdakt	
bye	ba:I	
byo	bi:wa:I'@U	
bypass	'ba:Ipa:s	
bystander	'ba:IstAnd@	
byte	ba:It	
byword	'ba:Iw@:d	
c	si:	
c/o	'kE@rOv	
cab	kAb	
cabbage	'kAbIdZ	
cabin	'kAb@n	
cabinet	'kAbn@t	
cable	'kEIb@l	
cackle	'kAk@l	
cadet	k@'dEt	
cadge	kAdZ	
caesareansection	s@;zE@ri:@n'sEkS@n	
cafe	'kAfEI	
cafeteria	kAf@'tI@ri:@	
cage	kEIdZ	
cagey	'kEIdZi:	
cake	kEIk	
calamari	kAl@'ma:ri:	
calamity	k@'lAm@ti:	
calcium	'kAlsi:@m	
calculate	'kAlkj@lEIt	
calculating	'kAlkj@lEItIN	
calculator	'kAlkj@lEIt@	
calendar	'kAl@nd@	
calf	ka:f	
call	ko:l	
callgirl	ko:lɡ@:l	
callous	'kAl@s	
calm	ka:m	
calorie	'kAl@ri:	
came	kEIm	
camera	'kAmr@	
camouflage	'kAm@fla:Z	
camp	kAmp	
campaign	kAm'pEIn	
campus	'kAmp@s	
can	kAn	
canal	k@'nAl	
cancel	'kAns@l	
cancer	'kAns@	
candid	'kAnd@d	
candidate	'kAnd@dEIt	
candle	'kAnd@l	
candour	'kAnd@	
cane	kEIn	
canetoad	'kEInt@Ud	
canine	'kEIna:In	
cannabis	'kAn@b@s	
cannon	'kAn@n	
cannot	'kAnOt	
canoe	k@'nu:	
canopy	'kAn@pi:	
cant	ka:nt	
canteen	kAn'ti:n	
canter	'kAnt@	
cantonese	kAnt@'ni:z	
canvas	'kAnv@s	
canyon	'kAnj@n	
cap	kAp	
capable	'kEIp@b@l	
capacity	k@'pAs@ti:	
cape	kEIp	
capital	'kAp@t@l	
capitalise	'kAp@t@la:Iz	
capitalism	'kAp@t@lIz@m	
capsicum	'kAps@k@m	'kApsi:k@m
capsize	kAp'sa:Iz	
capsule	'kApSu:l	
captain	'kApt@n	
caption	'kApS@n	
captivate	'kApt@vEIt	
captive	'kAptIv	
captivity	kAp'tIv@ti:	
capture	'kAptS@	
car	ka:	
carpark	'ka:pa:k	
carafe	k@'ra:f	
caramel	'kAr@m@l	
carat	'kAr@t	
caravan	'kAr@vAn	
carbohydrate	ka:b@'ha:IdrEIt	
carbon	'ka:b@n	
carburettor	ka:bj@'rEt@	
carcass	'ka:k@s	
carcinogen	ka:'sIn@dZ@n	
card	ka:d	
cardboard	'ka:dbo:d	
cardiac	'ka:di:Ak	
cardigan	ka:dIɡ@n	
cardinalnumber	ka:d@n@l'namb@	
care	kE@	
career	k@'rI@	
careful	'kE@f@l	
careless	'kE@l@s	
caress	k@'rEs	
caretaker	'kE@tEIk@	
cargo	ka:ɡ@U	
caricature	'kAr@k@tSU@	
carnage	'ka:nIdZ	
carnival	'ka:n@v@l	
carol	'kAr@l	
carpenter	'ka:p@nt@	
carpet	'ka:p@t	
carriage	'kArIdZ	
carry	'kAri:	
cart	ka:t	
cartilage	'ka:t@lIdZ	
carton	'ka:t@n	
cartoon	ka:'tu:n	
cartridge	'ka:trIdZ	
carts	ka:ts	
carve	ka:v	
case	kEIs	
cash	kAS	
cashier	kAS'I@	
casino	k@'si:n@U	
cask	ka:sk	
casserole	'kAs@r@Ul	
cassette	k@'sEt	
cast	ka:st	
caste	ka:st	
castle	ka:s@l	
castor	'ka:st@	
castrate	'kAstrEIt	
casual	'kAZju:@l	'kAZu:@l
casualty	'kAZju:@lti:	'kAZu:@lti:
casuarina	kAZj@'ri:n@	
cat	kAt	
catalogue	kAt@lOɡ	
catapult	'kAt@palt	
cataract	'kAt@rAkt	
catarrh	k@'ta:	
catastrophe	k@'tAstr@fi:	
catch	kAtS	
category	kAt@ɡ@ri:	'kAt@ɡri:
cater	'kEIt@	
cathedral	k@'Ti:dr@l	
cattle	'kAt@l	
caucus	'ko:k@s	
caught	ko:t	
cauliflower	'kOli:fla:U@	
cause	ko:z	
causeway	'ko:zwEI	
caustic	'kOstIk	
cauterise	'ko:t@ra:Iz	
cautious	'ko:S@s	
cavalry	'kAv@lri:	
cave	kEIv	
cavern	'kAv@n	
cavity	'kAv@ti:	
cd	si:'di:	
cease	si:s	
ceasefire	'si:sfa:I@	
ceiling	'si:lIN	
celebrate	'sEl@brEIt	
celebrated	'sEl@brEIt@d	
celebrity	s@'lEbr@ti:	
celery	'sEl@ri:	
celibacy	'sEl@b@si:	
cell	sEl	
cellar	'sEl@	
celsius	'sElsi:@s	
cement	s@'mEnt	
cemetery	'sEm@tri:	
censor	'sEns@	
censure	'sEnS@	
census	'sEns@s	
cent	sEnt	
centenary	sEn'ti:n@ri:	sEn'tEn@ri:
centigrade	sEnt@ɡrEId	
centimetre	'sEnt@mi:t@	
central	'sEntr@l	
centre	'sEnt@	
century	'sEntS@ri:	
ceramic	s@'rAmIk	
cereal	'sI@ri:@l	
cerebral	'sEr@br@l	
ceremony	'sEr@m@ni:	
certain	's@:t@n	
certainly	's@:t@nli:	
certificate	s@'tIfIk@t	
certify	's@:t@fa:I	
cervix	's@:vIks	
ces	si:i:'Es	
chafe	tSEIf	
chain	tSEIn	
chainsaw	'tSEInso:	
chair	tSE@	
chairman	'tSE@m@n	
chairperson	'tSE@p@:s@n	
chalk	tSo:k	
challenge	'tSAl@ndZ	
chamber	'tSEImb@	
chamois	'SAmi:	
champion	'tSAmpi:@n	
chance	tSAns	
change	tSEIndZ	
channel	'tSAn@l	
chant	tSAnt	
chaos	'kEIOs	
chap	tSAp	
chapel	'tSAp@l	
chapped	tSApt	
chapter	'tSApt@	
character	'kAr@kt@	
characteristic	kAr@kt@'rIstIk	
charade	S@'ra:d	S@'rEId
charcoal	'tSa:k@Ul	
charge	tSa:dZ	
charisma	k@'rIzm@	
charity	'tSAr@ti:	
charm	tSa:m	
chart	tSa:t	
charter	'tSa:t@	
chase	tSEIs	
chassis	'SAzi:	
chat	tSAt	
chatter	'tSAt@	
chauffeur	'S@Uf@	
chauvinism	'S@Uv@nIz@m	
cheap	tSi:p	
cheat	tSi:t	
check	tSEk	
check-up	'tSEk-ap	
checkout	'tSEka:Ut	
cheek	tSi:k	
cheer	tSI@	
cheerful	'tSI@fUl	
cheese	tSi:z	
chef	SEf	
chemical	'kEmIk@l	
chemist	'kEm@st	
chemistry	'kEm@stri:	
chemotherapy	kEm@U'TEr@pi:	ki:m@U'TEr@pi:
cheque	tSEk	
chequebook	'tSEkbUk	
cherish	'tSErIS	
cherub	'tSEr@b	
chess	tSEs	
chest	tSEst	
chew	tSu:	
chewinggum	tSu:INɡam	
chic	Si:k	
chick	tSIk	
chicken	'tSIk@n	
chickenpox	'tSIk@npOks	
chief	tSi:f	
child	tSa:Ild	
childish	'tSa:IldIS	
chill	tSIl	
chilli	'tSIli:	
chime	'tSa:Im	
chimney	tSImni:	
chin	tSIn	
china	'tSa:In@	
chinese	'tSa:Ini:z	
chip	tSIp	
chipboard	'tSIpbo:d	
chiropractor	'ka:Ir@prAkt@	
chirp	tS@:p	
chirpy	'tS@:pi:	
chisel	'tSIz@l	
chlorine	'klo:ri:n	
chocolate	'tSOkl@t	
choice	tSo:Is	
choir	'kwa:I@	
choke	tS@Uk	
cholera	'kOl@r@	
cholesterol	k@'lEst@rOl	
chook	tSUk	
choose	tSu:z	
chop	tSOp	
choppy	'tSOpi:	
chopsticks	'tSOpstIks	
chord	ko:d	
chore	tSo:	
choreographer	kOri:'Oɡr@f@	
chorus	'ko:r@s	
chose	tS@Uz	
chosen	'tS@Uz@n	
christen	'krIs@n	
christianity	krIsti:'An@ti:	
christmas	'krIsm@s	
christmasbush	'krIsm@sbUS	
chrome	kr@Um	
chronic	'krOnIk	
chronological	krOn@'lOdZIk@l	
chubby	'tSabi:	
chuck	tSak	
chuckle	'tSak@l	
chunder	'tSand@	
chunk	tSaNk	
church	tS@:tS	
churn	tS@:n	
chute	Su:t	
chutney	'tSatni:	
cider	'sa:Id@	
cigar	s@'ɡa:	
cigarette	sIɡ@'rEt	
cinema	'sIn@m@	
circle	's@:k@l	
circuit	's@:k@t	
circulate	's@:kj@lEIt	
circulation	s@:kj@'lEIS@n	
circumcise	's@:k@msa:Iz	
circumference	s@'kamf@r@ns	
circumstance	's@:k@mstAns	
circus	's@:k@s	
citizen	'sIt@z@n	
citrus	'sItr@s	
city	sIti:	
civic	'sIvIk	
civil	'sIv@l	
civilian	s@'vIlj@n	
civilisation	sIv@la:Iz'EIS@n	
civilised	'sIv@la:Izd	
cl	kl@Us	
claim	klEIm	
clairvoyant	klE@'vo:I@nt	
clam	klAm	
clamber	'klAmb@	
clammy	'klAmi:	
clamour	'klAm@	
clamp	klAmp	
clan	klAn	
clandestine	'klAnd@sta:In	
clang	klAN	
clanger	'klAN@	
clap	klAp	
clarify	'klAr@fa:I	
clarity	'klAr@ti:	
clark	kla:k	
clash	klAS	
clasp	klAsp	
class	kla:s	
classic	'klAsIk	
classify	'klAs@fa:I	
classroom	'kla:sru:m	
clatter	'klAt@	
clause	klo:z	
claustrophobia	klOstr@'f@Ubi:@	
claw	klo:	
clay	klEI	
clean	kli:n	
clear	klI@	
clearance	'klI@r@ns	
clearing	'klI@rIN	
clearway	'klI@wEI	
clench	klEntS	
clergy	'kl@:dZi:	
clerk	kla:k	
clever	'klEv@	
clich;aae	'kli:SEI	
click	klIk	
client	'kla:I@nt	
cliff	klIf	
climate	'kla:Im@t	
climax	'kla:ImAks	
climb	kla:Im	
clinch	klIntS	
cling	klIN	
clinic	'klInIk	
clip	klIp	
cloak	kl@Uk	
clock	klOk	
clockwise	'klOkwa:Iz	
clockwork	'klOkw@:k	
clog	klOɡ	
clone	kl@Un	
close	kl@Uz	
close-up	'kl@Us-ap	
clot	klOt	
cloth	klOT	
clothe	kl@UD	
clothes	kl@UDz	
clothing	'kl@UDIN	
cloud	kla:Ud	
cloudy	'kla:Udi:	
clout	kla:Ut	
clover	'kl@Uv@	
clown	kla:Un	
club	klab	
clucky	'klaki:	
clue	klu:	
clump	klamp	
clumsy	'klamzi:	
clung	klaN	
cluster	'klast@	
clutch	klatS	
clutter	'klat@	
cm	'sEnt@mi:t@	
co	'kamp@ni:	
coach	k@UtS	
coagulate	k@U'Aɡj@lEIt	
coal	k@Ul	
coalition	k@U@'lIS@n	
coarse	ko:s	
coast	k@Ust	
coastline	'k@Ustla:In	
coat	k@Ut	
coathanger	'k@UthAN@	
coating	'k@UtIN	
coax	k@Uks	
cobblestone	kOb@lst@Un	
cobweb	'kObwEb	
cocaine	k@U'kEIn	
cock	kOk	
cock-up	'kOk-ap	
cockatoo	kOk@'tu:	
cockpit	'kOkpIt	
cocktail	kOktEIl	
cocky	'kOki:	
cocoa	'k@Uk@U	
coconut	'k@Uk@nat	
cod	si:@U'di:	
code	k@Ud	
codeine	'k@Udi:n	
coerce	k@U'@:s	
coffee	'kOfi:	
coffin	'kOf@n	
cog	kOɡ	
coherent	k@U'hI@r@nt	
cohesion	k@U'hi:Z@n	
coil	ko:Il	
coin	ko:In	
coincide	k@U@n'sa:Id	
coincidence	k@U'Ins@d@ns	
coke	k@Uk	
colander	'kal@nd@	'kOl@nd@
cold	k@Uld	
cold-blooded	'k@Uld-blad@d	
coleslaw	'k@Ulslo:	
colic	'kOlIk	
collaborate	k@'lAb@rEIt	
collapse	k@'lAps	
collar	'kOl@	
collarbone	'kOl@b@Un	
collateral	k@'lAt@r@l	
colleague	kOli:ɡ	
collect	k@'lEkt	
collective	k@'lEktIv	
collector	k@'lEkt@	
college	'kOlIdZ	
collide	k@'la:Id	
cologne	k@'l@Un	
colon	'k@Ul@n	
colonel	'k@:n@l	
colony	'kOl@ni:	
colossal	k@'lOs@l	
colour	'kal@	
column	'kOl@m	
coma	'k@Um@	
comb	k@Um	
combat	'kOmbAt	
combination	kOmb@'nEIS@n	
combinationlock	kOmb@'nEIS@nlOk	
combine	k@m'ba:In	
come	kam	
comedy	'kOm@di:	
comet	'kOm@t	
comfort	'kamf@t	
comfortable	'kamft@b@l	
comic	'kOmIk	
comma	'kOm@	
command	k@'mAnd	
commando	k@'mAnd@U	
commemorate	k@'mEm@rEIt	
commence	k@'mEns	
commend	k@'mEnd	
comment	'kOmEnt	
commentary	'kOm@ntri:	
commerce	'kOm@:s	
commercial	k@'m@:S@l	
commiserate	k@'mIz@rEIt	
commission	k@'mIS@n	
commissioner	k@'mIS@n@	
commit	k@'mIt	
commitment	k@'mItm@nt	
committee	k@'mIti:	
commodity	k@'mOd@ti:	
common	'kOm@n	
commonwealth	'kOm@nwElT	
commotion	k@'m@US@n	
communal	k@'mju:n@l	
commune	'kOmju:n	
communicate	k@'mju:n@kEIt	
communication	k@mju:n@'kEIS@n	
communism	'kOmj@nIz@m	
community	k@'mju:n@ti:	
commute	k@'mju:t	
compact	'kOmpAkt	
compactdisc	kOmpAkt'dIsk	
companion	k@m'pAnj@n	
company	'kamp@ni:	
comparative	k@m'pAr@tIv	
compare	k@m'pE@	
comparison	k@m'pAr@s@n	
compartment	k@m'pa:tm@nt	
compass	'kamp@s	
compassion	k@m'pAS@n	
compatible	k@m'pAt@b@l	
compel	k@m'pEl	
compelling	k@m'pElIN	
compensate	'kOmp@nsEIt	
compere	'kOmpE@	
compete	k@m'pi:t	
competent	'kOmp@t@nt	
competition	kOmp@'tIS@n	
competitive	k@m'pEt@tIv	
compile	k@m'pa:Il	
complacent	k@m'plEIs@nt	
complain	k@m'plEIn	
complaint	k@m'plEInt	
complement	'kOmpl@m@nt	
complete	k@m'pli:t	
complex	'kOmplEks	
complexion	k@m'plEkS@n	
complicated	'kOmpl@kEIt@d	
compliment	'kOmpl@m@nt	
complimentary	kOmpl@'mEntri:	
comply	k@m'pla:I	
component	k@m'p@Un@nt	
compose	k@m'p@Uz	
compost	'kOmpOst	
compound	'kOmpa:Und	
comprehend	kOmpr@'hEnd	
compress	k@m'prEs	
comprise	k@m'pra:Iz	
compromise	'kOmpr@ma:Iz	
compulsion	k@m'palS@n	
compulsory	k@m'pals@ri:	
compute	k@m'pju:t	
computer	k@m'pju:t@	
comrade	'kOmrEId	
con	kOn	
concave	'kOnkEIv	
conceal	k@n'si:l	
concede	k@n'si:d	
conceit	k@n'si:t	
conceited	k@n'si:t@d	
conceivable	k@n'si:v@b@l	
conceive	k@n'si:v	
concentrate	'kOns@ntrEIt	
concept	'kOnsEpt	
conception	k@n'sEpS@n	
concern	k@n's@:n	
concerning	k@n's@:nIN	
concert	'kOns@t	
concession	k@n'sES@n	
conciliation	k@nsIli:'EIS@n	
concise	k@n'sa:Is	
conclude	k@N'klu:d	k@n'klu:d
concrete	'kONkri:t	
concur	k@N'k@:	k@n'k@:
concurrent	k@N'kar@nt	k@n'kar@nt
concussion	k@N'kaS@n	k@n'kaS@n
condemn	k@n'dEm	
condensation	kOnd@n'sEIS@n	kOndEn'sEIS@n
condense	k@n'dEns	
condescend	kOnd@'sEnd	
condition	k@n'dIS@n	
conditioned	k@n'dIS@nd	
condom	'kOndOm	
condone	k@n'd@Un	
conduct	k@n'dakt	
cone	k@Un	
confectionery	k@n'fEkS@nri:	
confer	k@n'f@:	
conference	'kOnfr@ns	
confess	k@n'fEs	
confide	k@n'fa:Id	
confidence	'kOnf@d@ns	
confident	'kOnf@d@nt	
confidential	kOnf@'dEnS@l	
confine	k@n'fa:In	
confirm	k@n'f@:m	
confiscate	'kOnf@skEIt	
conflict	'kOnflIkt	k@n'flIkt
conform	k@n'fo:m	
confront	k@n'frant	
confuse	k@n'fju:z	
congested	k@n'dZEst@d	
congratulate	k@n'ɡrAtS@lEIt	
congregate	kONɡr@ɡEIt	
congregation	kONɡr@'ɡEIS@n	
congress	kONɡrEs	
conjunction	k@n'dZaNkS@n	
conjunctivitis	k@ndZaNkt@'va:It@s	k@ndZaNktIv'a:It@s
conjure	'kandZ@	'kOndZ@
connect	k@'nEkt	
conquer	'kONk@	
conscience	'kOnS@ns	
conscientious	kOnSi:'EnS@s	
conscious	'kOnS@s	
conscript	'kOnskrIpt	k@n'skrIpt
consecutive	k@n'sEkj@tIv	
consent	k@n'sEnt	
consequence	'kOns@kw@ns	
conservation	kOns@'vEIS@n	
conservative	k@n's@:v@tIv	
conserve	k@n's@:v	'kOns@:v
consider	k@n'sId@	
considerable	k@n'sIdr@b@l	k@n'sId@r@b@l
considerate	k@n'sId@r@t	
consideration	k@nsId@'rEIS@n	
consist	k@n'sIst	
consistency	k@n'sIst@nsi:	
consistent	k@n'sIst@nt	
consolation	kOns@'lEIS@n	
console	k@n's@Ul	
consonant	'kOns@n@nt	
conspicuous	k@n'spIkju:@s	
conspiracy	k@n'spIr@si:	
constable	'kanst@b@l	
constant	'kOnst@nt	
constellation	kOnst@'lEIS@n	
consternation	kOnst@'nEIS@n	
constipation	kOnst@'pEIS@n	
constituency	k@n'stItju:@nsi:	
constitution	kOnst@'tju:S@n	
constrict	k@n'strIkt	
construct	k@n'strakt	
constructive	k@n'straktIv	
consul	'kOns@l	
consult	k@n'salt	
consultant	k@n'salt@nt	
consume	k@n'sju:m	
consumer	k@n'sju:m@	
contact	'kOntAkt	
contagious	k@n'tEIdZ@s	
contain	k@n'tEIn	
container	k@n'tEIn@	
contaminate	k@n'tAm@nEIt	
contemplate	'kOnt@mplEIt	
contemporary	k@n'tEmp@ri:	
contempt	k@n'tEmpt	
contend	k@n'tEnd	
content	'kOntEnt	k@n'tEnt
contest	'kOntEst	k@n'tEst
context	'kOntEkst	
continent	'kOnt@n@nt	
continual	k@n'tInju:@l	
continue	k@n'tInju:	
continuous	k@n'tInju:@s	
contour	'kOntU@	'kOntu:@
contraband	'kOntr@bAnd	
contraception	kOntr@'sEpS@n	
contraceptive	kOntr@'sEptIv	
contract	'kOntrAkt	k@n'trAkt
contradict	kOntr@'dIkt	
contrary	'kOntr@ri:	
contrast	'kOntra:st	
contribute	k@n'trIbju:t	
control	k@n'tr@Ul	
controversy	'kOntr@v@:si:	
convalescence	kOnv@'lEs@ns	
convene	k@n'vi:n	
convenience	k@n'vi:ni:@ns	
convenient	k@n'vi:ni:@nt	
convent	'kOnv@nt	
convention	k@n'vEnS@n	
conventional	k@n'vEnS@n@l	
conversation	kOnv@'sEIS@n	
converse	'kOnv@:s	
convert	k@n'v@:t	
convertible	k@n'v@:t@b@l	
convex	'kOnvEks	
convey	k@n'vEI	
convict	k@n'vIkt	
conviction	k@n'vIkS@n	
convince	k@n'vIns	
convoy	'kOnvo:I	
cook	kUk	
cookbook	'kUkbUk	
cool	ku:l	
coolabah	'ku:l@ba:	
coop	ku:p	
cooperate	k@U'Op@rEIt	
coordinate	k@U'o:d@nEIt	
cop	kOp	
cope	k@Up	
copper	'kOp@	
copy	'kOpi:	
copyright	'kOpi:ra:It	
coral	'kOr@l	
cord	ko:d	
cordial	'ko:di:@l	
corduroy	'ko:dZ@ro:I	'ko:d@ro:I
core	ko:	
cork	ko:k	
corkscrew	'ko:kskru:	
corn	ko:n	
corner	ko:n@	
cornflakes	'ko:nflEIks	
corny	'ko:ni:	
coronary	'kOr@nri:	
coronation	kOr@'nEIS@n	
coroner	'kOr@n@	
corporal	'ko:p@r@l	'ko:pr@l
corporation	ko:p@'rEIS@n	
corps	ko:	
corpse	ko:ps	
correct	k@'rEkt	
correspond	kOr@'spOnd	
corridor	'kOr@do:	
corroboree	k@'rOb@ri:	
corrode	k@'r@Ud	
corrugated	kOr@ɡEIt@d	
corrupt	k@'rapt	
cortisone	'ko:t@z@Un	
cosmetic	kOz'mEtIk	
cosmopolitan	kOzm@'pOl@t@n	
cosmos	'kOzmOs	
cossie	'kOzi:	
cost	kOst	
costume	'kOstju:m	
cosy	'k@Uzi:	
cot	kOt	
cottage	'kOtIdZ	
cotton	kOt@n	
couch	ka:UtS	
cough	kOf	
could	kUd	
council	'ka:Uns@l	
counsel	'ka:Uns@l	
count	ka:Unt	
counter	'ka:Unt@	
counterfeit	'ka:Unt@f@t	'ka:Unt@fIt
country	'kantri:	
coup	ku:	
couple	'kap@l	
coupon	'ku:pOn	
courage	'karIdZ	
courier	'kUri:@	'kU@ri:@
course	ko:s	
court	ko:t	
courteous	'k@:ti:@s	
courtyard	'ko:tja:d	
cousin	'kaz@n	
cove	k@Uv	
covenant	'kav@n@nt	
cover	'kav@	
covet	'kav@t	
cow	ka:U	
coward	'ka:U@d	
crab	krAb	
crack	krAk	
cracker	'krAk@	
crackle	'krAk@l	
crackling	'krAklIN	
cradle	'krEId@l	
craft	kra:ft	
crafty	'kra:fti:	
crag	krAɡ	
cram	krAm	
cramp	krAmp	
cramped	krAmpt	
crane	krEIn	
crank	krANk	
cranky	'krANki:	
crash	krAS	
crate	krEIt	
crater	'krEIt@	
crave	krEIv	
crawl	kro:l	
crayfish	'krEIfIS	
crayon	'krEIOn	
craze	krEIz	
crazy	'krEIzi:	
creak	kri:k	
cream	kri:m	
crease	kri:s	
create	kri:'EIt	
creature	'kri:tS@	
creche	krEIS	
credible	'krEd@b@l	
credit	'krEd@t	
creek	kri:k	
creep	kri:p	
creeper	'kri:p@	
cremate	kr@'mEIt	
crematorium	krEm@'to:ri:@m	
crepe	krEIp	
crest	krEst	
crevice	'krEv@s	
crew	kru:	
crib	krIb	
cricket	'krIk@t	
crime	kra:Im	
crimson	'krImz@n	
cringe	krIndZ	
crinkle	'krINk@l	
cripple	'krIp@l	
crisis	'kra:Is@s	
crisp	krIsp	
critic	'krItIk	
critical	'krItIk@l	
croak	kr@Uk	
croatian	kr@U'EIS@n	
crockery	'krOk@ri:	
crocodile	'krOk@da:Il	
crook	krUk	
crooked	'krUk@d	
croon	kru:n	
crop	krOp	
cross	krOs	
cross-examine	krOs-Eɡ'zAm@n	
crossroads	'krOsr@Udz	
crossword	'krOsw@:d	
crouch	kra:UtS	
croupier	'kru:pi:@	
crow	kr@U	
crowbar	'kr@Uba:	
crowd	kra:Ud	
crown	kra:Un	
crucial	'kru:S@l	
crucify	'kru:s@fa:I	
crude	kru:d	
cruel	'kru:@l	
cruise	kru:z	
crumb	kram	
crumble	'kramb@l	
crummy	'krami:	
crumpet	'kramp@t	
crumple	'kramp@l	
crunch	krantS	
crusade	kru:'sEId	
crush	kraS	
crust	krast	
crustacean	kras'tEIS@n	
crutch	kratS	
crux	kraks	
cry	kra:I	
cryptic	'krIptIk	
crystal	'krIst@l	
cub	kab	
cube	kju:b	
cubic	'kju:bIk	
cubicle	'kju:bIk@l	
cucumber	'kju:kamb@	
cuddle	'kad@l	
cuddly	'kadli:	
cue	kju:	
cuff	kaf	
cul-de-sac	'kal-d@-sAk	
culinary	'kal@nri:	
culminate	'kalm@nEIt	
culprit	'kalpr@t	
cult	kalt	
cultivate	'kalt@vEIt	
culture	'kaltS@	
cumbersome	'kamb@s@m	
cumquat	'kamkwOt	
cunning	'kanIN	
cunt	kant	
cup	kap	
cupboard	'kab@d	
curb	k@:b	
curdle	'k@:d@l	
cure	'kju:@	
curious	'kju:ri:@s	
curl	k@:l	
currant	'kar@nt	
currawong	'kar@wON	
currency	'kar@nsi:	
current	'kar@nt	
curriculum	k@'rIkj@l@m	
curriculumvitae	k@rIkj@l@m'vi:ta:I	
curry	'kari:	
curse	k@:s	
curt	k@:t	
curtail	k@:'tEIl	
curtain	'k@:t@n	
curtsy	'k@:tsi:	
curve	k@:v	
cushion	'kUS@n	
cushy	'kUSi:	
custard	'kast@d	
custody	'kast@di:	
custom	'kast@m	
customary	'kast@m@ri:	'kast@mri:
customer	'kast@m@	
cut	kat	
cute	kju:t	
cuticle	'kju:tIk@l	
cutlery	'katl@ri:	
cutlet	'katl@t	
cv	si:'vi:	
cycle	'sa:Ik@l	
cyclone	'sa:Ikl@Un	
cylinder	'sIl@nd@	
cynic	'sInIk	
cynical	'sInIk@l	
cyst	sIst	
cystitis	sIs'ta:It@s	
czech	tSEk	
d	di:	
dab	dAb	
dad	dAd	
dagger	dAɡ@	
daily	'dEIli:	
dainty	'dEInti:	
dairy	dE@ri:	
dais	'dEI@s	
dam	dAm	
damage	'dAmIdZ	
damn	dAm	
damned	dAmd	
damnedest	'dAmd@st	
damp	dAmp	
dampen	'dAmp@n	
